Record ID	PHI_MolConn_ID	IdentifierTypeOfProteinID	ProteinID	IdentifierTypeOfGeneLocusID	GeneLocusID	Genomic sequence providing strain	Gene_name	Genome location	Specific modification/s to the targeted protein or promoter	Accession ID for the modified genetic element  	Known interacting protein(s) in the pathogen	Interacting protein - locus ID 	Multiple_mutation	Pathogen_NCBI_species_Taxonomy ID	Pathogen_species	Pathogen_NCBI_strain_Taxonomy_ID	Experimental_strain	Disease_name	Host_descripton	Host_NCBI_Taxonomy_ID	Experimental_host_species	Host_strain_genotype_or cultivar_taxonomy_ID_NCBI	HostGenotype_definedGene of interest	HostGenotype_definedGene of interest _AccessionID	tissue_type	Function	GO_annotation	Database	Pathway_secretion_systems	Phenotype_of_mutant	Mating_defect_prior_to_penetration	Pre_penetration_defect	Penetration_defect	Post_penetration_defect	Disease_development_macroscopically_visible	Vegetative_spores	Sexual_spores	In_vitro_growth	Spore_germination	Inducer	ChemicalAccession (Chebi/CAS)	Tested Host_target	TestedHostTarget_AccessionID	Interaction phenotype	Host_response	Experimental_evidence	Transient Assay Experimental Evidence	Species_Expert	Entered_by	Literature_ID	Literature_source	DOI	Comments
Record 3351	PHI:2698	Uniprot	Q02039	Genbank	ABR92629 	no data found	NIP1	no data found					no	914237	Rhynchosporium commune	no data found	UK7	Barley leaf scald	Eudicot	4513	Barley	Atlas			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene disruption		na	RP	22712509	Pubmed	10.1094/MPMI-03-12-0065-R	no comments
Record 3352	PHI:2696	Uniprot	 I1VGT7	Genbank	AFI43935	UK7	NIP2	no data found					PHI:2698	914237	Rhynchosporium commune	no data found	UK7	Barley leaf scald	Eudicot	4513	Barley	Atlas			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene disruption		na	RP	22712509	Pubmed	10.1094/MPMI-03-12-0065-R	no comments
Record 3353	PHI:2698	Uniprot	Q02039	Genbank	ABR92629 	no data found	NIP1	no data found					PHI:2696	914237	Rhynchosporium commune	no data found	UK7	Barley leaf scald	Eudicot	4513	Barley	Atlas			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene disruption		na	RP	22712509	Pubmed	10.1094/MPMI-03-12-0065-R	no comments
Record 3354	PHI:2696	Uniprot	 I1VGT7	Genbank	AFI43935	UK7	NIP2	no data found					no	914237	Rhynchosporium commune	no data found	UK7	Barley leaf scald	Eudicot	4513	Barley	Atlas 46			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene disruption		na	RP	22712509	Pubmed	10.1094/MPMI-03-12-0065-R	no comments
Record 3355	PHI:2697	Uniprot	 I1VGT8	Genbank	AFI43936	UK7	NIP3	no data found					no	914237	Rhynchosporium commune	no data found	UK7	Barley leaf scald	Eudicot	4513	Barley	Atlas 46			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene disruption		na	RP	22712509	Pubmed	10.1094/MPMI-03-12-0065-R	no comments
Record 3356	PHI:2698	Uniprot	Q02039	Genbank	ABR92629 	no data found	NIP1	no data found					no	914237	Rhynchosporium commune	no data found	UK7	Barley leaf scald	Eudicot	4513	Barley	Atlas 46			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene disruption		na	RP	22712509	Pubmed	10.1094/MPMI-03-12-0065-R	no comments
Record 3357	PHI:2696	Uniprot	 I1VGT7	Genbank	AFI43935	UK7	NIP2	no data found					PHI:2698	914237	Rhynchosporium commune	no data found	UK7	Barley leaf scald	Eudicot	4513	Barley	Atlas 46			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene disruption		na	RP	22712509	Pubmed	10.1094/MPMI-03-12-0065-R	no comments
Record 3358	PHI:2698	Uniprot	Q02039	Genbank	ABR92629 	no data found	NIP1	no data found					PHI:2696	914237	Rhynchosporium commune	no data found	UK7	Barley leaf scald	Eudicot	4513	Barley	Atlas 46			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene disruption		na	RP	22712509	Pubmed	10.1094/MPMI-03-12-0065-R	no comments
Record 3359	PHI:2696	Uniprot	 I1VGT7	Genbank	AFI43935	UK7	NIP2	no data found					no	914237	Rhynchosporium commune	no data found	UK7	Barley leaf scald	Eudicot	4513	Barley	Turk			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene disruption		na	RP	22712509	Pubmed	10.1094/MPMI-03-12-0065-R	no comments
Record 3360	PHI:2697	Uniprot	 I1VGT8	Genbank	AFI43936	UK7	NIP3	no data found					no	914237	Rhynchosporium commune	no data found	UK7	Barley leaf scald	Eudicot	4513	Barley	Turk			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene disruption		na	RP	22712509	Pubmed	10.1094/MPMI-03-12-0065-R	no comments
Record 3361	PHI:2698	Uniprot	Q02039	Genbank	ABR92629 	no data found	NIP1	no data found					no	914237	Rhynchosporium commune	no data found	UK7	Barley leaf scald	Eudicot	4513	Barley	Turk			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene disruption		na	RP	22712509	Pubmed	10.1094/MPMI-03-12-0065-R	no comments
Record 3362	PHI:2696	Uniprot	 I1VGT7	Genbank	AFI43935	UK7	NIP2	no data found					PHI:2698	914237	Rhynchosporium commune	no data found	UK7	Barley leaf scald	Eudicot	4513	Barley	Turk			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene disruption		na	RP	22712509	Pubmed	10.1094/MPMI-03-12-0065-R	no comments
Record 3363	PHI:2698	Uniprot	Q02039	Genbank	ABR92629 	no data found	NIP1	no data found					PHI:2696	914237	Rhynchosporium commune	no data found	UK7	Barley leaf scald	Eudicot	4513	Barley	Turk			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene disruption		na	RP	22712509	Pubmed	10.1094/MPMI-03-12-0065-R	no comments
Record 3364	PHI:2699	Uniprot	Q8PPR7	Genbank	AAM35507	306	HrpM	no data found					no	611301	Xanthomonas citri ssp. Citri	1203463	306	Citrus canker	Eudicot	2708	Lemon	Eureka			leaves	Synthesis of a cyclic glucan	no data found	no data found	no data found	Loss of pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	Hydrogen peroxide	7722-84-1	no data found			no data found	Gene mutation: characterised;  Gene complementation		na	RP	22738424	Pubmed	10.1111/j.1364-3703.2012.00809.x	Decreased resistance to H2O2 in comparison with the wild-type strain
Record 3365	PHI:2699	Uniprot	Q8PPR7	Genbank	AAM35507	306	HrpM	no data found					no	611301	Xanthomonas citri ssp. Citri	1203463	306	Citrus canker	Eudicot	37656	Grapefruit	Mac-fadyen			leaves	Synthesis of a cyclic glucan	no data found	no data found	no data found	Loss of pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	Hydrogen peroxide	7722-84-1	no data found			no data found	Gene mutation: characterised;  Gene complementation		na	RP	22738424	Pubmed	10.1111/j.1364-3703.2012.00809.x	Decreased resistance to H2O2 in comparison with the wild-type strain
Record 3366	PHI:2700	Uniprot	J7MF98	Genbank	BAM42534 	104-T	lac2	no data found					no	5465	Colletotrichum orbiculare	no data found	104-T	Cucumber anthracnose	Eudicot	3659	Cucumber	Suyo			cotyledons	Laccase gene	no data found	no data found	no data found	Reduced virulence	no data found	yes	yes	no	no data found	wild type; aberrant	no data found	wild type	wild type	no data found	no data found	no data found			no data found	Gene disruption		na	RP	22934563	Pubmed	10.1094/MPMI-05-12-0131-R	no comments
Record 3367	PHI:2701	Uniprot	Q8PQN7	Genbank	AAM35178	306	avrXacE1	no data found					no	346	Xanthomonas axonopodis pv. citri	no data found	no data found	Citrus canker	Eudicot	2711	Valencia orange	Valencia			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	nucleus			no data found	Gene deletion: full; Gene complementation		na	RP	22435635	Pubmed	10.1111/j.1364-3703.2012.00797.x	no comments
Record 3368	PHI:2702	Uniprot	Q8PHM7	Genbank	AAM38068	306	avrXacE2	no data found					no	346	Xanthomonas axonopodis pv. citri	no data found	no data found	Citrus canker	Eudicot	2711	Valencia orange	Valencia			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full; Gene complementation		na	RP	22435635	Pubmed	10.1111/j.1364-3703.2012.00797.x	no comments
Record 3369	PHI:2703	Uniprot	Q8PI08	Genbank	AAM37935 	306	xac3090	no data found					no	346	Xanthomonas axonopodis pv. citri	no data found	no data found	Citrus canker	Eudicot	2711	Valencia orange	Valencia			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	chloroplast			no data found	Gene deletion: full; Gene complementation		na	RP	22435635	Pubmed	10.1111/j.1364-3703.2012.00797.x	no comments
Record 3370	PHI:2701	Uniprot	Q8PQN7	Genbank	AAM35178	306	avrXacE1	no data found					PHI:2702	346	Xanthomonas axonopodis pv. citri	no data found	no data found	Citrus canker	Eudicot	2711	Valencia orange	Valencia			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	nucleus			no data found	Gene deletion: full; Gene complementation		na	RP	22435635	Pubmed	10.1111/j.1364-3703.2012.00797.x	no comments
Record 3371	PHI:2702	Uniprot	Q8PHM7	Genbank	AAM38068	306	avrXacE2	no data found					PHI:2701	346	Xanthomonas axonopodis pv. citri	no data found	no data found	Citrus canker	Eudicot	2711	Valencia orange	Valencia			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full; Gene complementation		na	RP	22435635	Pubmed	10.1111/j.1364-3703.2012.00797.x	no comments
Record 3372	PHI:2704	Uniprot	 F6MFB4	Genbank	FGSG_11025 	PH-1	Tri12	no data found					no	5518	Fusarium graminearum	229533	PH-1	Fusarium head blight	Eudicot	4565	Wheat	Norm			spikelets	Suggested to play a role in export of trichothecene mycotoxins produced by  Fusarium spp.	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	no data found	no data found	Plasma membrane			no data found	Gene disruption		na	RP	22835271	Pubmed	10.1094/MPMI-04-12-0081-R	no comments
Record 3373	PHI:2705	Uniprot	C9Z5Q5	Genbank	CBG72886  	87.22	EsxA	no data found					no	1930	Streptomyces scabies	680198	87.22	Common scab of potato	Eudicot	4113	Potato	Chippewa			tubers	ESX/type VII secretion system	no data found	no data found	no data found	Unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	reduced	no data found	reduced	no data found	no data found	no data found	no data found			no data found	Gene deletion: full; Gene complementation		na	RP	23009676	Pubmed	10.1111/j.1364-3703.2012.00835.x	no comments
Record 3374	PHI:2706	Uniprot	C9Z5Q6	Genbank	CBG72887	87.22	EsxB	no data found					no	1930	Streptomyces scabies	680198	87.22	Common scab of potato	Eudicot	4113	Potato	Chippewa			tubers	ESX/type VII secretion system	no data found	no data found	no data found	Unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	reduced	no data found	reduced	no data found	no data found	no data found	no data found			no data found	Gene deletion: full; Gene complementation		na	RP	23009676	Pubmed	10.1111/j.1364-3703.2012.00835.x	no comments
Record 3375	PHI:2707	Uniprot	C9Z5Q1	Genbank	CBG72882	87.22	EccC	no data found					no	1930	Streptomyces scabies	680198	87.22	Common scab of potato	Eudicot	4113	Potato	Chippewa			tubers	ESX/type VII secretion system	no data found	no data found	no data found	Unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	increased	no data found	increased	no data found	no data found	no data found	no data found			no data found	Gene deletion: full; Gene complementation		na	RP	23009676	Pubmed	10.1111/j.1364-3703.2012.00835.x	no comments
Record 3376	PHI:2708	Uniprot	C9Z5Q3	Genbank	CBG72884 	87.22	EccD	no data found					no	1930	Streptomyces scabies	680198	87.22	Common scab of potato	Eudicot	4113	Potato	Chippewa			tubers	ESX/type VII secretion system	no data found	no data found	no data found	Unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	wild type	no data found	wild type	no data found	no data found	no data found	no data found			no data found	Gene deletion: full; Gene complementation		na	RP	23009676	Pubmed	10.1111/j.1364-3703.2012.00835.x	no comments
