Record ID	PHI_MolConn_ID	IdentifierTypeOfProteinID	ProteinID	IdentifierTypeOfGeneLocusID	GeneLocusID	Genomic sequence providing strain	Gene_name	Genome location	Specific modification/s to the targeted protein or promoter	Accession ID for the modified genetic element	Known interacting protein(s) in the pathogen	Interacting protein - locus ID	Multiple_mutation	Pathogen_NCBI_species_Taxonomy ID	Pathogen_species	Pathogen_NCBI_strain_Taxonomy_ID	Experimental_strain	Disease_name	Host_descripton	Host_NCBI_Taxonomy_ID	Experimental_host_species	Host_strain_genotype_or cultivar_taxonomy_ID_NCBI	HostGenotype_definedGene of interest	HostGenotype_definedGene of interest _AccessionID	tissue_type	Function	GO_annotation	Database	Pathway_secretion_systems	Phenotype_of_mutant	Mating_defect_prior_to_penetration	Pre_penetration_defect	Penetration_defect	Post_penetration_defect	Disease_development_macroscopically_visible	Vegetative_spores	Sexual_spores	In_vitro_growth	Spore_germination	Inducer	ChemicalAccession (Chebi/CAS)	Tested Host_target	TestedHostTarget_AccessionID	Interaction phenotype	Host_response	Experimental_evidence	Transient Assay Experimental Evidence	Species_Expert	Entered_by	Literature_ID	Literature_source	DOI	Comments
Record 68	PHI:75	Uniprot	P0CN96	EMBL	AAD46575	JEC21	GPA1						no	5207	Cryptococcus neoformans	235443	H99	Cryptococcosis	Moths	7137	Galleria mellonella (related: Greater wax moth)						GO:0009405, IMP	GO		reduced virulence	no data found	no data found	no data found	no data found												gene disruption; gene complementation		AI	KHK; MU	15972469	PubMed	10.1128/IAI.73.7.3842-3850.2005	Tested in G.mellonella caterpillars in the final instar larval stage
Record 69	PHI:75	Uniprot	P0CN96	EMBL	AAD46575	JEC21	GPA1						no	5207	Cryptococcus neoformans	235443	H99	Cryptococcosis	Rabbits & hares	9986	Oryctolagus cuniculus (related: Rabbit)					G alpha protein subunit	GO:0009405, IMP	GO		reduced virulence	no data found	no data found	no data found	no data found												gene disruption; gene complementation			KHK; MU	9389652	PubMed		
Record 70	PHI:75	Uniprot	P0CN96	EMBL	AAD46575	JEC21	GPA1						no	5207	Cryptococcus neoformans	235443	H99	Cryptococcosis	Nematodes	6239	Caenorhabditis elegans (related: Roundworm)					G alpha protein subunit	GO:0009405, IMP	GO		reduced virulence	no data found	no data found	no data found	no data found												gene disruption; gene complementation			KHK; MU	12438649	PubMed	10.1073/pnas.232568599	Tested in C.elegans strain N2 Bristol
Record 71	PHI:76	Uniprot	P87032	EMBL	AAC49724	FB1	GPA1						no	5270	Ustilago maydis	559306	FB1, FB2	Corn smut	Monocots	4577	Zea mays (related: Maize)					G alpha protein subunit				unaffected pathogenicity	no data found	no data found	no data found	no data found												gene disruption			MU	9155019	PubMed		
Record 72	PHI:77	Uniprot	P87033	EMBL	AAC49725	FB1	GPA2						no	5270	Ustilago maydis	559306	FB1, FB2	Corn smut	Monocots	4577	Zea mays (related: Maize)					G alpha protein subunit				unaffected pathogenicity	no data found	no data found	no data found	no data found												gene disruption			MU	9155019	PubMed		
Record 73	PHI:78	Uniprot	P87034	EMBL	AAC49726	FB1	GPA3						no	5270	Ustilago maydis	559306	FB1, FB2, CL13, SG200	Corn smut	Monocots	4577	Zea mays (related: Maize)					G alpha protein subunit	GO:0009405, IMP	GO		loss of pathogenicity	Yes	no data found	no data found	no data found												gene disruption			MU	9155019; 11043465	PubMed		
Record 74	PHI:79	Uniprot	P87035	EMBL	AAC49727	FB1	GPA4						no	5270	Ustilago maydis	559306	FB1, FB2	Corn smut	Monocots	4577	Zea mays (related: Maize)					G alpha protein subunit				unaffected pathogenicity	no data found	no data found	no data found	no data found												gene disruption			MU	9155019	PubMed		
Record 75	PHI:80	Uniprot	Q00313	EMBL	AAB39507		TOP1 						no	5476	Candida albicans	5476	CAI-4	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)					Topoisomerase I	GO:0009405, IMP	GO		reduced virulence	no data found	no data found	no data found	no data found												gene disruption; gene complementation			TKB	9043115	PubMed		
Record 76	PHI:81	Uniprot	O13328	EMBL	AAB66482	70-15	MAC1						no	318829	Magnaporthe oryzae	no data found	no data found	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					Adenylate cyclase	GO:0009405, IMP	GO	cAMP signalling	reduced virulence	no data found	no data found	no data found	no data found												gene deletion			MU	9401122; 11006342 	PubMed	10.1105/tpc.9.11.1973	Pleiotropic effects of mutant allele; Partial gene deletion
Record 77	PHI:82	Uniprot	O13314	EMBL	AAB65425	70-15	MAGA						no	318829	Magnaporthe oryzae	no data found	no data found	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					G alpha protein subunit		GO		unaffected pathogenicity	no data found	no	no	no		Wild type	No mature asci	Wild type								gene deletion			MU	9390422	PubMed		Partial gene deletion
Record 78	PHI:83	Uniprot	O13315	EMBL	AAB65426	70-15	MAGB						no	318829	Magnaporthe oryzae	no data found	no data found	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					G alpha protein subunit	GO:0009405, IMP; GO:0044409, IMP; GO:0030437, IMP; 	GO	cAMP signalling	reduced virulence	no data found	Yes	 Yes	no data found		Reduced	No perithecia formation	Reduced								gene disruption; gene complementation			MU	9390422	PubMed		
Record 79	PHI:84	Uniprot	O13316	EMBL	AAB65427	70-15	MAGC						no	318829	Magnaporthe oryzae	no data found	no data found	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					G alpha protein subunit	 GO:0030437, IMP	GO		unaffected pathogenicity	no data found	no data found	no data found	no data found												gene deletion			MU	14667055	PubMed		Partial gene deletion
Record 80	PHI:85	Uniprot	O14427	EMBL	AAB68613		CLA4						no	5476	Candida albicans	5476	CAI-4	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)					Protein Kinase	GO:0009405, IMP	GO		reduced virulence	no data found	no data found	no data found	no data found												gene disruption			MU	9259554; 10816502 	PubMed		
Record 81	PHI:86	Uniprot	P43079	EMBL	AAA64692		CPH1						PHI:87	5476	Candida albicans	5476	CAI-4	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)					Regulatory protein	GO:0009405, IGI; GO:0044412	GO		loss of pathogenicity	no data found	no data found	no data found	Yes												gene disruption; gene complementation			TKB	9298905; 10377153; 10816502; 11595734; 11796627 	PubMed		
Record 82	PHI:87	Uniprot	P43064	EMBL	CAA83640	ATCC10231	EFG1						PHI:86	5476	Candida albicans	5476	CAI-4	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)					Transcription factor	GO:0009405, IGI	GO		loss of pathogenicity	no data found	no data found	no data found	no data found												gene disruption; gene complementation			TKB	9298905; 10377153; 10816502; 11595734; 11796627; 12798685	PubMed		
Record 83	PHI:87	Uniprot	P43064	EMBL	CAA83640	ATCC10231	EFG1						no	5476	Candida albicans	5476	CAI-4	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)					Transcription factor	GO:0009405, IMP	GO	Ras-protein kinase A	reduced virulence	no data found	no data found	no data found	no data found												gene disruption; gene complementation			TKB	15760450; 10816502; 11595734; 12798685	PubMed	10.1111/j.1462-5822.2004.00476.x	
Record 84	PHI:88	Uniprot	P41749	EMBL	AAA85279	70	PECA						no	5059	Aspergillus flavus	5059	12	no data found	Eudicots	3635	Gossypium hirsutum (related: Upland cotton)					Polygalacturonase	GO:0009405, IMP; GO:0044412	GO		reduced virulence	no data found	no data found	no data found	Yes												gene deletion; gene complementation			TKB; KHK	9293005	PubMed		
Record 85	PHI:89	Uniprot	O42773	EMBL	AAB97372	H99	CNA1						no	5207	Cryptococcus neoformans		M049	Cryptococcosis	Rabbits & hares	9986	Oryctolagus cuniculus (related: Rabbit)					Calcineurin A catalytic subunit/ Serine/threonine phosphatase 2B	GO:0009405, IMP	GO		loss of pathogenicity	no data found	no data found	no data found	no data found												gene disruption; gene complementation			MU; KHK	9184205	PubMed	10.1093/emboj/16.10.2576	
Record 86	PHI:95	Uniprot	P53707	EMBL	AAB66368	ATCC 26555	CSP37						no	5476	Candida albicans	5476	CAI-4	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)					Membrane protein	GO:0009405, IMP	GO		reduced virulence	no data found	no data found	no data found	no data found												gene disruption			TKB	9244249	PubMed		
Record 87	PHI:96	Uniprot	P43098	EMBL	AAA34345	4918	FAS2						no	5476	Candida albicans	5476	CAI-4	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)					Fatty acid synthetase	GO:0009405, IMP	GO		loss of pathogenicity	no data found	no data found	no data found	no data found												gene disruption; gene complementation			TKB	9009352	PubMed		
Record 88	PHI:96	Uniprot	P43098	EMBL	AAA34345	4918	FAS2						no	5476	Candida albicans	no data found	no data found	Candidiasis	Rodents	10114	Rattus (related: Rat)					Fatty acid synthetase	GO:0009405, IMP	GO		loss of pathogenicity	no data found	no data found	no data found	no data found												gene disruption; gene complementation			TKB	8828218	PubMed		Oropharyngeal candidiasis
Record 89	PHI:97	Uniprot	Q92215	EMBL	AAC62818	SB111	TOXC						no	5017	Cochliobolus carbonum	5017	164R10	Leaf spot	Monocots	4577	Zea mays (related: Maize)					Fatty acid synthetase	GO:0009405, IMP; GO:0044412	GO	HC-toxin biosynthesis	reduced virulence	no data found	no	no	Yes				Wild type	Wild type							gene disruption			TKB; JA	9057326	PubMed		
Record 90	PHI:98	Uniprot	O13394	EMBL	AAB84284	518	umCHS5						no	5270	Ustilago maydis	559306	FB1, FB2	Corn smut	Monocots	4577	Zea mays (related: Maize)					Chitin Synthase	GO:0009405, IMP	GO		reduced virulence	no	no data found	no data found	no data found				Reduced								gene deletion; gene complementation			TKB	9454647	PubMed		
Record 91	PHI:99	Uniprot	Q8J0D1	EMBL	BAC41196	Guy11	ACR1						no	318829	Magnaporthe oryzae	no data found	no data found	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					Putative transcription factor	GO:0009405, IMP; GO:0044409, IMP	GO		loss of pathogenicity	no data found	Yes	Yes	Yes												gene deletion; gene complementation			MU	9742203	PubMed		Plasmid insertion
Record 92	PHI:100	Uniprot	Q99079	EMBL	AAA75366	strain 518 (a2b2)	ADR1						no	5270	Ustilago maydis	237631	d132, 518, 521	Corn smut	Monocots	4577	Zea mays (related: Maize)					PKA catalytic subunit	GO:0009405, IMP; GO:0051701	GO		loss of pathogenicity	no data found	no data found	no data found	no data found												gene disruption			MU	9576944	PubMed		
Record 93	PHI:101	Uniprot	O59897	EMBL	AAC39471	B-5233	ALB1						no	746128	Aspergillus fumigatus	no data found	B-5233	Respiratory disease	Rodents	10090	Mus musculus (related: House mouse)					Polyketide synthase	GO:0009405, IMP	GO		reduced virulence	no data found	no data found	no data found	no data found												gene disruption; altered gene expression / gene regulation: overexpression; complementation			TKB	9620950; 11040426 	PubMed		
Record 94	PHI:103	Uniprot	O94100	EMBL	AAC64374	SAS56	BCPGA1						no	40559	Botrytis cinerea	40559	SAS56	Grey mould	Eudicots	4081	Solanum lycopersicum (related: Tomato)					Endopolygalacturonase	GO:0009405, IMP; GO:0044412	GO		reduced virulence	no data found	no	no	Yes												gene disruption			MU	9768518	PubMed		Tested on tomato leaves
Record 95	PHI:103	Uniprot	O94100	EMBL	AAC64374	SAS56	BCPGA1						no	40559	Botrytis cinerea	40559	SAS56	Grey mould	Eudicots	4081	Solanum lycopersicum (related: Tomato)					Endopolygalacturonase	GO:0009405, IMP, GO:0044412	GO		reduced virulence	no data found	no	no	Yes												gene disruption			MU	9768518	PubMed		Tested on tomato fruits
Record 96	PHI:103	Uniprot	O94100	EMBL	AAC64374	SAS56	BCPGA1						no	40559	Botrytis cinerea	40559	SAS56	Grey mould	Eudicots	3750	Malus domestica (related: Apple)					Endopolygalacturonase	GO:0009405, IMP; GO:0044412	GO		reduced virulence	no data found	no	no	Yes												gene disruption			MU	9768518	PubMed		Tested on apple fruits
Record 97	PHI:104	Uniprot	Q00310	EMBL	CAA67930	CAI-4	CaMNT1						no	5476	Candida albicans	5476	CAI-4	Candidiasis	Rodents	10141	Cavia porcellus (related: Guinea pig)					Synthesis of mannoproteins	GO:0009405, IMP	GO		reduced virulence	no data found	no data found	no data found	no data found												gene disruption			TKB	9636208	PubMed		
Record 98	PHI:104	Uniprot	Q00310	EMBL	CAA67930	CAI-4	CaMNT1						no	5476	Candida albicans	5476	CAI-4	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)					Synthesis of mannoproteins	GO:0009405, IMP	GO		reduced virulence	no data found	no data found	no data found	no data found												gene disruption			TKB	9636208; 10766761 	PubMed	10.1074/jbc.M909699199	
Record 99	PHI:105	Uniprot	Q9UWF6	EMBL	AAC61890	SC5314	PLB1						no	5476	Candida albicans	237561	SC5314	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)					Phospholipase B	GO:0009405, IMP	GO		reduced virulence	no data found	no data found	no data found	no data found												gene disruption; gene complementation			TKB	9748287; 11535799	PubMed		
Record 100	PHI:106	Uniprot	O13289	EMBL	AAC39448	ATCC 10261	CAT1						no	5476	Candida albicans	5476	ATCC 10261	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)					Catalase	GO:0009405, IMP	GO		reduced virulence	no data found	no data found	no data found	no data found												gene disruption			TKB	9573075	PubMed		
Record 101	PHI:107	Uniprot	Q5A1D3	EMBL	EAK96519	SC5314	CEK1						no	5476	Candida albicans	237561	SC5314	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)					MAP kinase	GO:0009405, IMP	GO		reduced virulence	no data found	no data found	no data found	no data found												gene disruption; gene complementation			TKB	9596738; 9741091	PubMed		FUS3/KSS1 homologue
Record 102	PHI:109	Uniprot	P87248	EMBL	AAB61403	UPS9	CLK1						no	290576	Colletotrichum lindemuthianum	290576	UPS9	Anthracnose	Eudicots	3885	Phaseolus vulgaris (related: String bean)					Protein kinase (Ser/thr)	GO:0009405, IMP; GO:0044409; GO:0044412	GO		reduced virulence	no data found	no	Yes	Yes												gene deletion			MU; JK	9450334	PubMed		Partial gene deletion
Record 103	PHI:111	Uniprot	Q01905	EMBL	AAB49807	88069	INF1						no	4787	Phytophthora infestans		88069	Late blight	Eudicots	4113	Solanum tuberosum (related: Potato)					Effector protein				effector (plant avirulence determinant)	no data found	no data found	no data found	no data found												gene disruption			MU	9724689	PubMed		
Record 104	PHI:112	Uniprot	Q01446	EMBL	AAC49410	156-30-6	MAK1						no	140110	Nectria haematococca		230-30-6	Root rot	Eudicots	3827	Cicer arietinum (related: Chickpea)					Maackiain detoxification	GO:0009405, IMP	GO		reduced virulence	no data found	no data found	no data found	no data found												gene disruption			TKB		Not in PubMed		
Record 105	PHI:113	Uniprot	O13352	EMBL	AAC63682	Guy11	MPS1						no	318829	Magnaporthe oryzae		Guy11	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					MAP kinase	GO:0009405, IMP; GO:0044409	GO	osmotic sensing	loss of pathogenicity	no data found	no	Yes	no		Reduced										gene deletion; gene complementation			MU	9770551	PubMed		SLT2 homologue; Cloning by PCR
Record 106	PHI:114	Uniprot	O00094	EMBL	AAC05015	42-87	PG1						no	5507	Fusarium oxysporum		42-87 (race2)	Vascular wilt	Eudicots	4081	Solanum lycopersicum (related: Tomato)					Endopolygalacturonase				unaffected pathogenicity	no data found	no data found	no data found	no data found						pectin and galacturonic acid						complementation			MU; AB	9450333	PubMed		Expression during all infection stages; Gene introduction to naturally deficient strains
Record 107	PHI:115	Uniprot	Q00359	EMBL	AAC26146	SB111	PGX1						no	5017	Cochliobolus carbonum	5017	SB111	Leaf spot	Monocots	4577	Zea mays (related: Maize)					Exopolygalacturonase				unaffected pathogenicity	no data found	no data found	no data found	no data found												gene disruption			MU; JA	9546185	PubMed		
Record 108	PHI:116	Uniprot	O60026	EMBL	CAA76740	ATCC46645	PKSP						no	746128	Aspergillus fumigatus	no data found	ATCC46645	Respiratory disease	Rodents	10090	Mus musculus (related: House mouse)					Polyketide Synthase	GO:0009405, IMP	GO		reduced virulence	no data found	no data found	no data found	no data found												gene disruption; gene complementation			TKB	9832321	PubMed		
Record 109	PHI:120	Uniprot	O42620	EMBL	AAB88887	4091-5-8; 4091-5-8	PTH2						no	318829	Magnaporthe oryzae	1274781	4091-5-8 and CP987	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					Carnitine acetyl transferase	GO:0009405, IMP	GO	fatty acid oxidation	loss of pathogenicity	no data found	no data found	no data found	no data found												gene disruption; gene complementation			MU	9574508	PubMed		Identification by REMI
Record 110	PHI:121	Uniprot	O42621	EMBL	AAB88888	4091-5-8	PTH3						no	318829	Magnaporthe oryzae	1274781	4091-5-8 and CP987	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					Imidazole glycerol phosphate dehydrogenase	GO:0009405, IMP	GO	histidine biosynthesis	loss of pathogenicity	no data found	no data found	no data found	no data found		Wild type	Wild type	Wild type	Wild type							gene disruption; gene complementation			MU	9574508	PubMed		Identification by REMI
Record 111	PHI:122	Uniprot	O42624	EMBL	AAB88886		PTH8						no	318829	Magnaporthe oryzae		9041-5-8	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					Pathogenicity protein	GO:0009405, IMP	GO		reduced virulence	no data found	no data found	no data found	no data found												gene disruption; gene complementation			MU	9574508	PubMed		Identification by REMI
Record 112	PHI:123	Uniprot	O42622	EMBL	AAB88889	4091-5-8	PTH9 (NTH1)						no	318829	Magnaporthe oryzae		9041-5-8	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					Trehalase	GO:0009405, IMP; GO:0044412	GO		reduced virulence	no data found	no	no	Yes		Reduced										gene disruption; gene complementation			MU	9574508; 12514128 	PubMed		Identification by REMI
Record 113	PHI:124	Uniprot	P53705	EMBL	AAA96019	10261	INT1						no	5476	Candida albicans	5476	10261	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)					Integrin	GO:0009405, IMP	GO		reduced virulence	no data found	no data found	no data found	no data found												gene disruption; gene complementation			TKB	9478896; 10444345; 10600356; 10847632	PubMed		
Record 114	PHI:125	Uniprot	P43093	EMBL	AAA17877	WO1	SAP4						PHI:126; PHI:127	5476	Candida albicans	237561	SC5314	Candidiasis	Rodents	10141	Cavia porcellus (related: Guinea pig)					Aspartyl proteinase	GO:0009405, IGI	GO		reduced virulence	no data found	no data found	no data found	no data found												gene disruption			TKB	9284117; 9485603; 9632257; 9841840; 10569785; 10540295  	PubMed		
Record 115	PHI:125	Uniprot	P43093	EMBL	AAA17877	WO1	SAP4						PHI:126; PHI:127	5476	Candida albicans	237561	SC5314	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)					Aspartyl proteinase	GO:0009405, IGI	GO		reduced virulence	no data found	no data found	no data found	no data found												gene disruption			TKB	9284117; 9485603; 9632257; 9841840; 10569785; 10540295  	PubMed		
